,Produit,NumTicket
154694,mustard,35227
154695,onion,35227
154696,fish,35227
154697,black_pepper,35227
154698,parsley,35227
154699,ginger,35227
154700,cane_molasses,35228
154701,butter,35228
154702,wheat,35228
154703,vanilla,35228
154704,sweet_potato,35228
154705,vegetable_oil,35228
154706,egg,35228
154707,tomato,35229
154708,olive_oil,35229
154709,lemon_juice,35229
154710,onion,35229
154711,feta_cheese,35229
154712,salmon,35229
154713,basil,35229
154714,butter,35231
154715,apple,35231
154716,mustard,35231
154717,onion,35231
154718,black_pepper,35231
154719,parsley,35231
154720,white_wine,35231
154721,turkey,35234
154722,dill,35234
154723,lemon_juice,35234
154724,radish,35234
154725,cashew,35234
154726,scallion,35234
154727,celery,35234
154728,butter,35237
154729,coconut,35237
154730,wheat,35237
154731,buttermilk,35237
154732,pecan,35237
154733,vegetable_oil,35237
154734,egg,35237
154735,coconut,35239
154736,wheat,35239
154737,cinnamon,35239
154738,pineapple,35239
154739,vegetable_oil,35239
154740,egg,35239
154741,cream,35239
154742,butter,35240
154743,caraway,35240
154744,wheat,35240
154745,onion,35240
154746,yeast,35240
154747,buttermilk,35240
154748,seed,35240
154749,butter,35243
154750,wheat,35243
154751,vanilla,35243
154752,walnut,35243
154753,cream_cheese,35243
154754,raspberry,35243
154755,egg,35243
154756,butter,35244
154757,wheat,35244
154758,starch,35244
154759,vanilla,35244
154760,almond,35244
154761,strawberry,35244
154762,cream_cheese,35244
154763,butter,35245
154764,cheese,35245
154765,parmesan_cheese,35245
154766,milk_fat,35245
154767,macaroni,35245
154768,chicken,35245
154769,milk,35245
154770,tomato,35246
154771,olive_oil,35246
154772,cured_pork,35246
154773,macaroni,35246
154774,pineapple,35246
154775,basil,35246
154776,garlic,35246
154777,tomato,35247
154778,beef,35247
154779,onion,35247
154780,cayenne,35247
154781,garlic,35247
154782,kidney_bean,35247
154783,basil,35247
154784,butter,35248
154785,olive_oil,35248
154786,pepper,35248
154787,mushroom,35248
154788,fish,35248
154789,parsley,35248
154790,parmesan_cheese,35248
154791,cane_molasses,35250
154792,butter,35250
154793,wheat,35250
154794,yeast,35250
154795,cocoa,35250
154796,hazelnut,35250
154797,egg,35250
154798,parmesan_cheese,35252
154799,garlic,35252
154800,bell_pepper,35252
154801,vegetable_oil,35252
154802,cheddar_cheese,35252
154803,egg,35252
154804,bread,35252
154805,butter,35253
154806,wheat,35253
154807,vanilla,35253
154808,walnut,35253
154809,cinnamon,35253
154810,egg,35253
154811,banana,35253
154812,tomato,35254
154813,vinegar,35254
154814,pepper,35254
154815,celery_oil,35254
154816,cayenne,35254
154817,corn,35254
154818,black_pepper,35254
154819,cane_molasses,35255
154820,wheat,35255
154821,strawberry,35255
154822,vanilla,35255
154823,buttermilk,35255
154824,oat,35255
154825,vegetable_oil,35255
154826,butter,35257
154827,cane_molasses,35257
154828,pepper,35257
154829,onion,35257
154830,milk_fat,35257
154831,cabbage,35257
154832,milk,35257
154833,butter,35258
154834,wheat,35258
154835,starch,35258
154836,orange_juice,35258
154837,blueberry,35258
154838,honey,35258
154839,egg,35258
154840,tomato,35259
154841,vinegar,35259
154842,pork,35259
154843,onion,35259
154844,cayenne,35259
154845,black_pepper,35259
154846,cane_molasses,35259
154847,lamb,35261
154848,coriander,35261
154849,pepper,35261
154850,orange_juice,35261
154851,cayenne,35261
154852,cilantro,35261
154853,orange,35261
154854,butter,35267
154855,wheat,35267
154856,starch,35267
154857,vanilla,35267
154858,almond,35267
154859,cocoa,35267
154860,lard,35267
154861,butter,35268
154862,lemon_juice,35268
154863,wheat,35268
154864,mustard,35268
154865,onion,35268
154866,lemon_peel,35268
154867,almond,35268
154868,butter,35270
154869,lemon,35270
154870,lemon_peel,35270
154871,vanilla,35270
154872,seed,35270
154873,wheat,35270
154874,egg,35270
154875,cane_molasses,35271
154876,wheat,35271
154877,ginger,35271
154878,cocoa,35271
154879,nutmeg,35271
154880,cinnamon,35271
154881,lard,35271
154882,butter,35273
154883,coffee,35273
154884,wheat,35273
154885,apricot,35273
154886,vanilla,35273
154887,almond,35273
154888,lard,35273
154889,butter,35276
154890,olive_oil,35276
154891,wheat,35276
154892,onion,35276
154893,feta_cheese,35276
154894,provolone_cheese,35276
154895,cured_pork,35276
154896,butter,35278
154897,onion,35278
154898,corn,35278
154899,cayenne,35278
154900,buttermilk,35278
154901,cheddar_cheese,35278
154902,egg,35278
154903,olive_oil,35279
154904,pepper,35279
154905,lemon_juice,35279
154906,wheat,35279
154907,onion,35279
154908,mushroom,35279
154909,vinegar,35279
154910,pepper,35282
154911,onion,35282
154912,potato,35282
154913,chicken_broth,35282
154914,celery,35282
154915,carrot,35282
154916,orange,35282
154917,butter,35283
154918,wheat,35283
154919,yeast,35283
154920,vanilla,35283
154921,buttermilk,35283
154922,sweet_potato,35283
154923,egg,35283
154924,vinegar,35285
154925,marjoram,35285
154926,thyme,35285
154927,black_pepper,35285
154928,sage,35285
154929,celery,35285
154930,rosemary,35285
154931,turkey,35286
154932,mustard,35286
154933,onion,35286
154934,radish,35286
154935,soy_sauce,35286
154936,lettuce,35286
154937,carrot,35286
154938,butter,35287
154939,cheese,35287
154940,onion,35287
154941,mushroom,35287
154942,cayenne,35287
154943,shrimp,35287
154944,macaroni,35287
154945,mushroom,35288
154946,onion,35288
154947,parsley,35288
154948,celery,35288
154949,macaroni,35288
154950,chicken,35288
154951,cheddar_cheese,35288
154952,wheat,35289
154953,apple,35289
154954,onion,35289
154955,parsley,35289
154956,cocoa,35289
154957,cucumber,35289
154958,chive,35289
154959,butter,35290
154960,ham,35290
154961,onion,35290
154962,black_bean,35290
154963,black_pepper,35290
154964,parsley,35290
154965,bay,35290
154966,okra,35291
154967,mushroom,35291
154968,tabasco_pepper,35291
154969,black_pepper,35291
154970,scallion,35291
154971,carrot,35291
154972,garlic,35291
154973,butter,35292
154974,vinegar,35292
154975,tarragon,35292
154976,chicken_broth,35292
154977,red_wine,35292
154978,parsley,35292
154979,scallion,35292
154980,tomato,35293
154981,onion,35293
154982,black_bean,35293
154983,chicken_broth,35293
154984,cayenne,35293
154985,carrot,35293
154986,garlic,35293
154987,butter,35294
154988,wheat,35294
154989,onion,35294
154990,potato,35294
154991,black_pepper,35294
154992,celery,35294
154993,carrot,35294
154994,onion,35295
154995,potato,35295
154996,chicken_broth,35295
154997,celery,35295
154998,carrot,35295
154999,garlic,35295
155000,vegetable_oil,35295
155001,tomato,35296
155002,onion,35296
155003,corn,35296
155004,cayenne,35296
155005,garlic,35296
155006,oregano,35296
155007,chicken,35296
155008,butter,35298
155009,mushroom,35298
155010,onion,35298
155011,beef,35298
155012,celery,35298
155013,carrot,35298
155014,garlic,35298
155015,cane_molasses,35299
155016,butter,35299
155017,wheat,35299
155018,starch,35299
155019,vanilla,35299
155020,vinegar,35299
155021,ginger,35299
155022,butter,35300
155023,green_bell_pepper,35300
155024,wheat,35300
155025,onion,35300
155026,yeast,35300
155027,corn,35300
155028,celery,35300
155029,cane_molasses,35301
155030,wheat,35301
155031,vanilla,35301
155032,raisin,35301
155033,walnut,35301
155034,oat,35301
155035,lard,35301
155036,cheese,35302
155037,potato,35302
155038,garlic,35302
155039,chicken,35302
155040,cheddar_cheese,35302
155041,egg,35302
155042,milk,35302
155043,butter,35303
155044,pepper,35303
155045,wheat,35303
155046,ham,35303
155047,onion,35303
155048,potato,35303
155049,celery,35303
155050,wheat,35306
155051,parsley,35306
155052,cottage_cheese,35306
155053,mozzarella_cheese,35306
155054,cheddar_cheese,35306
155055,egg,35306
155056,milk,35306
155057,butter,35307
155058,wheat,35307
155059,egg,35307
155060,cocoa,35307
155061,vegetable_oil,35307
155062,mint,35307
155063,milk,35307
155064,lemon_juice,35310
155065,lemon,35310
155066,yeast,35310
155067,milk,35310
155068,cream_cheese,35310
155069,wheat,35310
155070,egg,35310
155071,tomato,35311
155072,pepper,35311
155073,thyme,35311
155074,onion,35311
155075,potato,35311
155076,shallot,35311
155077,corn,35311
155078,olive_oil,35312
155079,pepper,35312
155080,porcini,35312
155081,wheat,35312
155082,onion,35312
155083,fish,35312
155084,parsley,35312
155085,dill,35313
155086,mustard,35313
155087,onion,35313
155088,seed,35313
155089,pimento,35313
155090,olive,35313
155091,vegetable_oil,35313
155092,pepper,35316
155093,wheat,35316
155094,fish,35316
155095,lemon,35316
155096,egg,35316
155097,milk,35316
155098,lime,35316
155099,butter,35322
155100,lemon_juice,35322
155101,wheat,35322
155102,apple,35322
155103,starch,35322
155104,cider,35322
155105,ginger,35322
155106,butter,35323
155107,pepper,35323
155108,green_bell_pepper,35323
155109,ham,35323
155110,onion,35323
155111,potato,35323
155112,cheddar_cheese,35323
155113,butter,35324
155114,pepper,35324
155115,marjoram,35324
155116,thyme,35324
155117,onion,35324
155118,black_pepper,35324
155119,corn,35324
155120,butter,35325
155121,tomato,35325
155122,pepper,35325
155123,onion,35325
155124,celery,35325
155125,carrot,35325
155126,garlic,35325
155127,cane_molasses,35326
155128,butter,35326
155129,pepper,35326
155130,apple,35326
155131,onion,35326
155132,chicken_broth,35326
155133,orange_juice,35326
155134,butter,35327
155135,tomato,35327
155136,green_bell_pepper,35327
155137,onion,35327
155138,potato,35327
155139,cider,35327
155140,bacon,35327
155141,lemon,35328
155142,apple,35328
155143,celery,35328
155144,gelatin,35328
155145,pecan,35328
155146,cream_cheese,35328
155147,vegetable_oil,35328
155148,pea,35331
155149,pepper,35331
155150,mushroom,35331
155151,onion,35331
155152,bay,35331
155153,garlic,35331
155154,barley,35331
155155,tomato,35332
155156,vinegar,35332
155157,pepper,35332
155158,lemon_juice,35332
155159,beef,35332
155160,onion,35332
155161,corn,35332
155162,onion,35333
155163,chicken_broth,35333
155164,bay,35333
155165,celery,35333
155166,sweet_potato,35333
155167,basil,35333
155168,vegetable_oil,35333
155169,pepper,35335
155170,wheat,35335
155171,onion,35335
155172,celery,35335
155173,carrot,35335
155174,garlic,35335
155175,chicken,35335
155176,cane_molasses,35336
155177,vinegar,35336
155178,pepper,35336
155179,green_bell_pepper,35336
155180,wheat,35336
155181,meat,35336
155182,onion,35336
155183,tomato,35337
155184,onion,35337
155185,beef,35337
155186,cayenne,35337
155187,swiss_cheese,35337
155188,garlic,35337
155189,oregano,35337
155190,tomato,35339
155191,vinegar,35339
155192,cane_molasses,35339
155193,onion,35339
155194,beef,35339
155195,corn,35339
155196,sage,35339
155197,turkey,35340
155198,vinegar,35340
155199,berry,35340
155200,wheat,35340
155201,apple,35340
155202,cider,35340
155203,garlic,35340
155204,butter,35342
155205,cheese,35342
155206,pepper,35342
155207,wheat,35342
155208,onion,35342
155209,mushroom,35342
155210,potato,35342
155211,olive_oil,35344
155212,cilantro,35344
155213,onion,35344
155214,lime_juice,35344
155215,tabasco_pepper,35344
155216,cumin,35344
155217,carrot,35344
155218,cheese,35347
155219,coffee,35347
155220,wheat,35347
155221,cocoa,35347
155222,buttermilk,35347
155223,brandy,35347
155224,egg,35347
155225,tomato,35351
155226,olive_oil,35351
155227,pepper,35351
155228,lemon_juice,35351
155229,onion,35351
155230,parsley,35351
155231,cucumber,35351
155232,tomato,35353
155233,vinegar,35353
155234,pepper,35353
155235,onion,35353
155236,beef,35353
155237,corn,35353
155238,bacon,35353
155239,tomato,35354
155240,vinegar,35354
155241,pork,35354
155242,onion,35354
155243,beef,35354
155244,soy_sauce,35354
155245,pepper,35354
155246,butter,35355
155247,wheat,35355
155248,vanilla,35355
155249,cocoa,35355
155250,cream_cheese,35355
155251,yogurt,35355
155252,egg,35355
155253,pepper,35357
155254,onion,35357
155255,thyme,35357
155256,cayenne,35357
155257,black_pepper,35357
155258,garlic,35357
155259,bell_pepper,35357
155260,butter,35358
155261,wheat,35358
155262,plum,35358
155263,almond,35358
155264,cocoa,35358
155265,brandy,35358
155266,egg,35358
155267,butter,35361
155268,lemon_juice,35361
155269,wheat,35361
155270,onion,35361
155271,cayenne,35361
155272,black_pepper,35361
155273,shrimp,35361
155274,tomato,35362
155275,vinegar,35362
155276,cane_molasses,35362
155277,onion,35362
155278,beef,35362
155279,celery,35362
155280,cayenne,35362
155281,lemon_juice,35363
155282,onion,35363
155283,soy_sauce,35363
155284,cayenne,35363
155285,ginger,35363
155286,scallion,35363
155287,tuna,35363
155288,tomato,35364
155289,cheese,35364
155290,wheat,35364
155291,olive_oil,35364
155292,corn,35364
155293,parsley,35364
155294,garlic,35364
155295,butter,35365
155296,cane_molasses,35365
155297,coffee,35365
155298,wheat,35365
155299,vanilla,35365
155300,walnut,35365
155301,cocoa,35365
155302,tomato,35366
155303,olive_oil,35366
155304,lemon_juice,35366
155305,onion,35366
155306,vinegar,35366
155307,bacon,35366
155308,parsley,35366
155309,butter,35367
155310,lovage,35367
155311,lemon,35367
155312,mustard,35367
155313,onion,35367
155314,potato,35367
155315,black_pepper,35367
155316,tomato,35368
155317,cilantro,35368
155318,onion,35368
155319,cayenne,35368
155320,lime_juice,35368
155321,buttermilk,35368
155322,garlic,35368
155323,green_bell_pepper,35369
155324,mustard,35369
155325,onion,35369
155326,lettuce,35369
155327,garlic,35369
155328,bell_pepper,35369
155329,bread,35369
155330,dill,35370
155331,pepper,35370
155332,wheat,35370
155333,beef,35370
155334,onion,35370
155335,egg_noodle,35370
155336,olive,35370
155337,tomato,35371
155338,vinegar,35371
155339,onion,35371
155340,black_pepper,35371
155341,cucumber,35371
155342,vegetable_oil,35371
155343,egg,35371
155344,dill,35372
155345,beef,35372
155346,onion,35372
155347,vinegar,35372
155348,vegetable_oil,35372
155349,mustard,35372
155350,cheddar_cheese,35372
155351,butter,35376
155352,coconut,35376
155353,wheat,35376
155354,vanilla,35376
155355,walnut,35376
155356,lime,35376
155357,pistachio,35376
155358,cheese,35378
155359,wheat,35378
155360,corn,35378
155361,bacon,35378
155362,vegetable_oil,35378
155363,egg,35378
155364,milk,35378
155365,tomato,35379
155366,pepper,35379
155367,onion,35379
155368,potato,35379
155369,red_wine,35379
155370,bacon,35379
155371,parsley,35379
155372,cane_molasses,35384
155373,butter,35384
155374,peanut,35384
155375,vanilla,35384
155376,cocoa,35384
155377,oat,35384
155378,peanut_butter,35384
155379,cane_molasses,35385
155380,wheat,35385
155381,mustard,35385
155382,onion,35385
155383,vanilla,35385
155384,parsley,35385
155385,nutmeg,35385
155386,butter,35387
155387,wheat,35387
155388,vanilla,35387
155389,cocoa,35387
155390,pistachio,35387
155391,cranberry,35387
155392,orange,35387
155393,tomato,35389
155394,pepper,35389
155395,okra,35389
155396,onion,35389
155397,cayenne,35389
155398,lime_juice,35389
155399,thyme,35389
155400,dill,35391
155401,pepper,35391
155402,lemon_juice,35391
155403,mustard,35391
155404,onion,35391
155405,olive_oil,35391
155406,potato,35391
155407,olive_oil,35392
155408,pepper,35392
155409,onion,35392
155410,carrot,35392
155411,garlic,35392
155412,cereal,35392
155413,vegetable_oil,35392
155414,butter,35394
155415,coconut,35394
155416,wheat,35394
155417,yeast,35394
155418,potato,35394
155419,egg,35394
155420,milk,35394
155421,butter,35395
155422,cheese,35395
155423,onion,35395
155424,potato,35395
155425,cayenne,35395
155426,black_pepper,35395
155427,buttermilk,35395
155428,olive_oil,35396
155429,grape_juice,35396
155430,mustard,35396
155431,onion,35396
155432,orange_juice,35396
155433,black_pepper,35396
155434,walnut,35396
155435,cane_molasses,35397
155436,lemon_juice,35397
155437,almond,35397
155438,pear,35397
155439,nutmeg,35397
155440,cinnamon,35397
155441,mint,35397
155442,butter,35398
155443,wheat,35398
155444,cherry,35398
155445,almond,35398
155446,cocoa,35398
155447,egg,35398
155448,milk,35398
155449,butter,35399
155450,lovage,35399
155451,wheat,35399
155452,mustard,35399
155453,onion,35399
155454,yeast,35399
155455,black_pepper,35399
155456,mustard,35400
155457,onion,35400
155458,vanilla,35400
155459,parsley,35400
155460,peppermint,35400
155461,cocoa,35400
155462,cucumber,35400
155463,butter,35403
155464,pepper,35403
155465,mushroom,35403
155466,chicken_broth,35403
155467,bean,35403
155468,garlic,35403
155469,basil,35403
155470,tomato,35404
155471,butter,35404
155472,pepper,35404
155473,onion,35404
155474,white_wine,35404
155475,garlic,35404
155476,macaroni,35404
155477,butter,35405
155478,coconut,35405
155479,lemon_juice,35405
155480,wheat,35405
155481,starch,35405
155482,vanilla,35405
155483,lard,35405
155484,pepper,35407
155485,lemon,35407
155486,apple,35407
155487,bacon,35407
155488,chicken_broth,35407
155489,raisin,35407
155490,pork,35407
155491,pepper,35408
155492,green_bell_pepper,35408
155493,meat,35408
155494,onion,35408
155495,potato,35408
155496,soy_sauce,35408
155497,orange_juice,35408
155498,olive_oil,35409
155499,lemon_juice,35409
155500,vinegar,35409
155501,cider,35409
155502,parsley,35409
155503,white_wine,35409
155504,garlic,35409
155505,dill,35410
155506,mustard,35410
155507,potato,35410
155508,vinegar,35410
155509,black_pepper,35410
155510,white_wine,35410
155511,celery,35410
155512,butter,35413
155513,asparagus,35413
155514,black_pepper,35413
155515,bean,35413
155516,macaroni,35413
155517,soybean,35413
155518,garlic,35413
155519,butter,35414
155520,cane_molasses,35414
155521,wheat,35414
155522,starch,35414
155523,vanilla,35414
155524,cocoa,35414
155525,buttermilk,35414
155526,tomato,35415
155527,olive_oil,35415
155528,marjoram,35415
155529,onion,35415
155530,potato,35415
155531,black_pepper,35415
155532,sage,35415
155533,butter,35416
155534,dill,35416
155535,pepper,35416
155536,onion,35416
155537,vinegar,35416
155538,cayenne,35416
155539,egg,35416
155540,clam,35417
155541,wheat,35417
155542,black_pepper,35417
155543,parmesan_cheese,35417
155544,garlic,35417
155545,vegetable_oil,35417
155546,egg,35417
155547,olive_oil,35419
155548,green_bell_pepper,35419
155549,chicken_liver,35419
155550,onion,35419
155551,sumac,35419
155552,soy_sauce,35419
155553,garlic,35419
155554,bourbon_whiskey,35420
155555,pork,35420
155556,green_bell_pepper,35420
155557,mustard,35420
155558,tarragon,35420
155559,olive_oil,35420
155560,onion,35420
155561,lamb,35421
155562,olive_oil,35421
155563,onion,35421
155564,black_pepper,35421
155565,basil,35421
155566,garlic,35421
155567,oregano,35421
155568,tomato,35424
155569,pepper,35424
155570,onion,35424
155571,chicken_broth,35424
155572,vegetable_oil,35424
155573,garlic,35424
155574,pimento,35424
155575,dill,35428
155576,pepper,35428
155577,lemon_juice,35428
155578,grape,35428
155579,apple,35428
155580,onion,35428
155581,olive_oil,35428
155582,butter,35429
155583,wheat,35429
155584,raisin,35429
155585,bell_pepper,35429
155586,cheddar_cheese,35429
155587,egg,35429
155588,milk,35429
155589,butter,35433
155590,cane_molasses,35433
155591,wheat,35433
155592,vanilla,35433
155593,ginger,35433
155594,buttermilk,35433
155595,nutmeg,35433
155596,butter,35434
155597,cane_molasses,35434
155598,wheat,35434
155599,orange_juice,35434
155600,walnut,35434
155601,cinnamon,35434
155602,orange,35434
155603,dill,35435
155604,pepper,35435
155605,lemon,35435
155606,onion,35435
155607,olive_oil,35435
155608,fish,35435
155609,garlic,35435
155610,olive_oil,35436
155611,lemon_juice,35436
155612,vinegar,35436
155613,chicken_broth,35436
155614,parsley,35436
155615,white_wine,35436
155616,vegetable,35436
155617,olive_oil,35437
155618,onion,35437
155619,mushroom,35437
155620,chicken_broth,35437
155621,parsley,35437
155622,walnut,35437
155623,celery,35437
155624,cheddar_cheese,35439
155625,onion,35439
155626,mushroom,35439
155627,pea,35439
155628,tuna,35439
155629,rice,35439
155630,milk,35439
155631,vinegar,35442
155632,mustard,35442
155633,onion,35442
155634,cucumber,35442
155635,pimento,35442
155636,vegetable_oil,35442
155637,rice,35442
155638,tomato,35443
155639,onion,35443
155640,chicken_broth,35443
155641,parsley,35443
155642,parmesan_cheese,35443
155643,cream_cheese,35443
155644,vegetable_oil,35443
155645,tomato,35444
155646,olive_oil,35444
155647,onion,35444
155648,vinegar,35444
155649,black_bean,35444
155650,black_pepper,35444
155651,corn,35444
155652,tomato,35446
155653,butter,35446
155654,green_bell_pepper,35446
155655,wheat,35446
155656,onion,35446
155657,beef,35446
155658,yeast,35446
155659,vinegar,35447
155660,coconut,35447
155661,raspberry,35447
155662,wheat,35447
155663,lemon,35447
155664,black_pepper,35447
155665,ginger,35447
155666,olive_oil,35448
155667,green_bell_pepper,35448
155668,thyme,35448
155669,onion,35448
155670,black_pepper,35448
155671,bay,35448
155672,beef_liver,35448
155673,tomato,35449
155674,pepper,35449
155675,beef,35449
155676,onion,35449
155677,potato,35449
155678,corn,35449
155679,cayenne,35449
155680,olive_oil,35451
155681,ham,35451
155682,vinegar,35451
155683,cayenne,35451
155684,black_pepper,35451
155685,brassica,35451
155686,garlic,35451
155687,coriander,35452
155688,olive_oil,35452
155689,pepper,35452
155690,ham,35452
155691,fenugreek,35452
155692,shallot,35452
155693,cumin,35452
155694,lemon_juice,35453
155695,mustard,35453
155696,beef,35453
155697,soy_sauce,35453
155698,black_pepper,35453
155699,ginger,35453
155700,basil,35453
155701,butter,35454
155702,kiwi,35454
155703,wheat,35454
155704,honey,35454
155705,strawberry,35454
155706,lard,35454
155707,egg,35454
155708,butter,35458
155709,cheese,35458
155710,wheat,35458
155711,cream_cheese,35458
155712,yeast,35458
155713,kiwi,35458
155714,vanilla,35458
155715,butter,35459
155716,cane_molasses,35459
155717,wheat,35459
155718,egg,35459
155719,nutmeg,35459
155720,cinnamon,35459
155721,date,35459
155722,vinegar,35461
155723,pepper,35461
155724,mustard,35461
155725,pear,35461
155726,cider,35461
155727,walnut,35461
155728,blue_cheese,35461
155729,vinegar,35462
155730,pork,35462
155731,ham,35462
155732,onion,35462
155733,cider,35462
155734,cinnamon,35462
155735,orange,35462
155736,butter,35463
155737,pepper,35463
155738,mushroom,35463
155739,onion,35463
155740,asparagus,35463
155741,soy_sauce,35463
155742,almond,35463
155743,lemon,35464
155744,pecan,35464
155745,cinnamon,35464
155746,vegetable_oil,35464
155747,wheat,35464
155748,egg,35464
155749,zucchini,35464
155750,tomato,35465
155751,scallion,35465
155752,celery,35465
155753,gelatin,35465
155754,cream_cheese,35465
155755,vegetable_oil,35465
155756,shrimp,35465
155757,butter,35468
155758,parmesan_cheese,35468
155759,shrimp,35468
155760,macaroni,35468
155761,garlic,35468
155762,white_wine,35468
155763,bread,35468
155764,butter,35469
155765,cane_molasses,35469
155766,pepper,35469
155767,wheat,35469
155768,onion,35469
155769,vinegar,35469
155770,asparagus,35469
155771,cheddar_cheese,35471
155772,black_pepper,35471
155773,parsley,35471
155774,broccoli,35471
155775,pimento,35471
155776,tuna,35471
155777,cream,35471
155778,butter,35472
155779,wheat,35472
155780,vanilla,35472
155781,gelatin,35472
155782,orange,35472
155783,vegetable_oil,35472
155784,egg,35472
155785,tomato,35473
155786,olive_oil,35473
155787,pepper,35473
155788,green_bell_pepper,35473
155789,sauerkraut,35473
155790,onion,35473
155791,smoked_sausage,35473
155792,butter,35476
155793,cheese,35476
155794,wheat,35476
155795,yeast,35476
155796,black_pepper,35476
155797,parsley,35476
155798,garlic,35476
155799,tomato,35480
155800,cheese,35480
155801,corn,35480
155802,cayenne,35480
155803,scallion,35480
155804,bean,35480
155805,lard,35480
155806,wheat,35481
155807,onion,35481
155808,anise,35481
155809,black_pepper,35481
155810,celery,35481
155811,carrot,35481
155812,garlic,35481
155813,olive_oil,35482
155814,vinegar,35482
155815,red_wine,35482
155816,black_pepper,35482
155817,scallion,35482
155818,garlic,35482
155819,vegetable_oil,35482
155820,lamb,35484
155821,wheat,35484
155822,meat,35484
155823,onion,35484
155824,chicken_broth,35484
155825,almond,35484
155826,raisin,35484
155827,tomato,35485
155828,butter,35485
155829,pepper,35485
155830,onion,35485
155831,romano_cheese,35485
155832,squash,35485
155833,zucchini,35485
155834,beef,35486
155835,onion,35486
155836,mushroom,35486
155837,black_pepper,35486
155838,cheddar_cheese,35486
155839,egg,35486
155840,milk,35486
155841,butter,35487
155842,pepper,35487
155843,ham,35487
155844,potato,35487
155845,bread,35487
155846,parmesan_cheese,35487
155847,scallion,35487
155848,tomato,35488
155849,olive_oil,35488
155850,pepper,35488
155851,onion,35488
155852,chicken_broth,35488
155853,cayenne,35488
155854,turkey,35488
155855,olive_oil,35491
155856,grape_juice,35491
155857,thyme,35491
155858,black_pepper,35491
155859,orange_juice,35491
155860,tabasco_pepper,35491
155861,scallion,35491
155862,tomato,35492
155863,olive_oil,35492
155864,onion,35492
155865,garlic,35492
155866,bell_pepper,35492
155867,basil,35492
155868,chicken,35492
155869,turkey,35493
155870,tomato,35493
155871,lemon,35493
155872,onion,35493
155873,cayenne,35493
155874,black_pepper,35493
155875,garlic,35493
155876,tomato,35495
155877,vinegar,35495
155878,cane_molasses,35495
155879,green_bell_pepper,35495
155880,celery_oil,35495
155881,beef,35495
155882,black_pepper,35495
155883,mushroom,35496
155884,onion,35496
155885,chicken_broth,35496
155886,almond,35496
155887,celery,35496
155888,garlic,35496
155889,pork_sausage,35496
155890,cane_molasses,35500
155891,butter,35500
155892,wheat,35500
155893,yeast,35500
155894,buttermilk,35500
155895,cinnamon,35500
155896,egg,35500
155897,cane_molasses,35501
155898,apple,35501
155899,orange_juice,35501
155900,raisin,35501
155901,oat,35501
155902,cinnamon,35501
155903,banana,35501
155904,cane_molasses,35503
155905,pepper,35503
155906,beef,35503
155907,soy_sauce,35503
155908,ginger,35503
155909,garlic,35503
155910,vegetable_oil,35503
155911,tomato,35505
155912,vinegar,35505
155913,green_bell_pepper,35505
155914,mushroom,35505
155915,onion,35505
155916,chicken_broth,35505
155917,garlic,35505
155918,butter,35507
155919,olive_oil,35507
155920,pepper,35507
155921,apple,35507
155922,onion,35507
155923,chicken_broth,35507
155924,cayenne,35507
155925,butter,35508
155926,wheat,35508
155927,thyme,35508
155928,beef,35508
155929,yeast,35508
155930,black_pepper,35508
155931,garlic,35508
155932,butter,35509
155933,olive_oil,35509
155934,pepper,35509
155935,caraway,35509
155936,onion,35509
155937,dill,35509
155938,chicken_broth,35509
155939,butter,35510
155940,olive_oil,35510
155941,pepper,35510
155942,onion,35510
155943,potato,35510
155944,cayenne,35510
155945,chicken_broth,35510
155946,butter,35511
155947,olive_oil,35511
155948,pepper,35511
155949,roasted_peanut,35511
155950,onion,35511
155951,chicken_broth,35511
155952,cayenne,35511
155953,butter,35512
155954,olive_oil,35512
155955,pepper,35512
155956,onion,35512
155957,cauliflower,35512
155958,milk_fat,35512
155959,chicken_broth,35512
155960,butter,35513
155961,olive_oil,35513
155962,cilantro,35513
155963,onion,35513
155964,corn,35513
155965,chicken_broth,35513
155966,cayenne,35513
155967,butter,35514
155968,olive_oil,35514
155969,pepper,35514
155970,onion,35514
155971,fenugreek,35514
155972,milk_fat,35514
155973,chicken_broth,35514
155974,butter,35515
155975,olive_oil,35515
155976,pepper,35515
155977,onion,35515
155978,cardamom,35515
155979,chicken_broth,35515
155980,cranberry,35515
155981,butter,35516
155982,olive_oil,35516
155983,pepper,35516
155984,leaf,35516
155985,thyme,35516
155986,onion,35516
155987,shallot,35516
155988,tomato,35517
155989,onion,35517
155990,black_pepper,35517
155991,fish,35517
155992,cayenne,35517
155993,garlic,35517
155994,lime,35517
155995,butter,35518
155996,wheat,35518
155997,starch,35518
155998,vanilla,35518
155999,lime_juice,35518
156000,lime_peel_oil,35518
156001,cream,35518
156002,butter,35519
156003,wheat,35519
156004,cocoa,35519
156005,pecan,35519
156006,egg,35519
156007,milk,35519
156008,cream,35519
156009,butter,35520
156010,wheat,35520
156011,starch,35520
156012,vanilla,35520
156013,cocoa,35520
156014,egg,35520
156015,milk,35520
156016,butter,35521
156017,wheat,35521
156018,vanilla,35521
156019,peppermint,35521
156020,cocoa,35521
156021,lard,35521
156022,egg,35521
156023,butter,35522
156024,coconut,35522
156025,vanilla,35522
156026,almond,35522
156027,pecan,35522
156028,cream_cheese,35522
156029,egg,35522
156030,butter,35524
156031,wheat,35524
156032,starch,35524
